Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
Feb-17,St. Michael's Hospital,912,Urology,General Referral,2
Feb-17,St. Vincent's University Hospital,910,Orthopaedic,General Referral,11
Feb-17,St. Vincent's University Hospital,910,Rheumatology,General Referral,3
Feb-17,Temple Street Children's University Hospital,940,ENT,General Referral,41
Feb-17,Temple Street Children's University Hospital,940,General Medicine,General Referral,57
Feb-17,Temple Street Children's University Hospital,940,Orthopaedics,General Referral,27
Feb-17,Temple Street Children's University Hospital,940,Plastics,General Referral,7
Feb-17,Temple Street Children's University Hospital,940,Surgical,General Referral,24
Feb-17,Temple Street Children's University Hospital,940,Urology,General Referral,13
Feb-17,UL Hospitals Group,9100,Cardiology,General Referral,63
Feb-17,UL Hospitals Group,9100,Dermatology,General Referral,1
Feb-17,UL Hospitals Group,9100,Endocrinology,General Referral,10
Feb-17,UL Hospitals Group,9100,Gastroenterology,General Referral,4
Feb-17,UL Hospitals Group,9100,General Medicine,General Referral,17
Feb-17,UL Hospitals Group,9100,Geriatric Medicine,General Referral,10
Feb-17,UL Hospitals Group,9100,Gynaecology,General Referral,38
Feb-17,UL Hospitals Group,9100,Nephrology,General Referral,11
Feb-17,UL Hospitals Group,9100,Ophthalmology,General Referral,10
Feb-17,UL Hospitals Group,9100,Orthopaedics,General Referral,82
Feb-17,UL Hospitals Group,9100,Respiratory Medicine,General Referral,21
Feb-17,UL Hospitals Group,9100,Rheumatology,General Referral,1
Feb-17,UL Hospitals Group,9100,Urology,General Referral,7
Feb-17,University Hospital Galway,800,Cardio-Thoracic Surgery,General Referral,1
Feb-17,University Hospital Galway,800,Cardiology,General Referral,53
Feb-17,University Hospital Galway,800,Clinical Immunology,General Referral,4
Feb-17,University Hospital Galway,800,Dermatology,General Referral,62
Feb-17,University Hospital Galway,800,Diabetes,General Referral,7
Feb-17,University Hospital Galway,800,Endocrinology,General Referral,19
Feb-17,University Hospital Galway,800,Fertility,General Referral,3
Feb-17,University Hospital Galway,800,Gastro-Enterology,General Referral,63
Feb-17,University Hospital Galway,800,General Medicine,General Referral,1
Feb-17,University Hospital Galway,800,General Surgery,General Referral,57
Feb-17,University Hospital Galway,800,Geriatric Medicine,General Referral,5
Feb-17,University Hospital Galway,800,Gynaecology,General Referral,48
Feb-17,University Hospital Galway,800,Haematology,General Referral,19
Feb-17,University Hospital Galway,800,Haemochromatosis,General Referral,4
Feb-17,University Hospital Galway,800,Hepatitis B/C,General Referral,4
Feb-17,University Hospital Galway,800,Infectious Diseases,General Referral,3
Feb-17,University Hospital Galway,800,Nephrology,General Referral,12
Feb-17,University Hospital Galway,800,Neurology,General Referral,30
Feb-17,University Hospital Galway,800,Obstetrics,General Referral,19
Feb-17,University Hospital Galway,800,Oncology,General Referral,3
Feb-17,University Hospital Galway,800,Ophthalmology,General Referral,43
Feb-17,University Hospital Galway,800,Oral Surgery,General Referral,7
Feb-17,University Hospital Galway,800,Orthopaedics,General Referral,80
Feb-17,University Hospital Galway,800,Otolaryngology (ENT),General Referral,87
Feb-17,University Hospital Galway,800,Paediatrics,General Referral,48
Feb-17,University Hospital Galway,800,Pain Clinic,General Referral,3
Feb-17,University Hospital Galway,800,Plastic Surgery,General Referral,94
Feb-17,University Hospital Galway,800,Respiratory Medicine,General Referral,18
Feb-17,University Hospital Galway,800,Rheumatology,General Referral,23
Feb-17,University Hospital Galway,800,Sleep,General Referral,8
Feb-17,University Hospital Galway,800,Urology,General Referral,58
Feb-17,University Hospital Galway,800,Vascular Surgery,General Referral,37
Mar-17,Beaumont Hospital,923,Anaesthetics,General Referral,3
Mar-17,Beaumont Hospital,923,Cardiology,General Referral,54
Mar-17,Beaumont Hospital,923,Clinical Immunology,General Referral,8
Mar-17,Beaumont Hospital,923,Dermatology,General Referral,70
Mar-17,Beaumont Hospital,923,Endocrinology,General Referral,18
Mar-17,Beaumont Hospital,923,ENT,General Referral,84
Mar-17,Beaumont Hospital,923,Gastro-Enterology,General Referral,81
Mar-17,Beaumont Hospital,923,General Surgery,General Referral,73
Mar-17,Beaumont Hospital,923,Geriatric Medicine,General Referral,16
Mar-17,Beaumont Hospital,923,Gynaecology,General Referral,13
Mar-17,Beaumont Hospital,923,Haematology,General Referral,9
Mar-17,Beaumont Hospital,923,Infectious Diseases,General Referral,1
Mar-17,Beaumont Hospital,923,Maxillo-Facial,General Referral,1
Mar-17,Beaumont Hospital,923,Nephrology,General Referral,7
Mar-17,Beaumont Hospital,923,Neurology,General Referral,39
Mar-17,Beaumont Hospital,923,Neurosurgery,General Referral,33
Mar-17,Beaumont Hospital,923,Oncology,General Referral,2
Mar-17,Beaumont Hospital,923,Ophthalmology,General Referral,10
Mar-17,Beaumont Hospital,923,Orthopaedics,General Referral,52
Mar-17,Beaumont Hospital,923,Pain Relief,General Referral,18
Mar-17,Beaumont Hospital,923,Plastic Surgery,General Referral,46
Mar-17,Beaumont Hospital,923,Respiratory Medicine,General Referral,34
Mar-17,Beaumont Hospital,923,Rheumatology,General Referral,23
Mar-17,Beaumont Hospital,923,Urology,General Referral,64
Mar-17,Beaumont Hospital,923,Vascular Surgery,General Referral,33
Mar-17,Cappagh National Orthopaedic Hospital,955,Orthopaedics,General Referral,13
Mar-17,Cappagh National Orthopaedic Hospital,955,Rheumatology,General Referral,2
Mar-17,Cavan Monaghan Hospital,402,Ante-Natal,General Referral,18
Mar-17,Cavan Monaghan Hospital,402,Dermatology,General Referral,28
Mar-17,Cavan Monaghan Hospital,402,ENT,General Referral,45
Mar-17,Cavan Monaghan Hospital,402,Gynaecology,General Referral,52
Mar-17,Cavan Monaghan Hospital,402,Haematology,General Referral,2
Mar-17,Cavan Monaghan Hospital,402,Medical,General Referral,64
Mar-17,Cavan Monaghan Hospital,402,Neurology,General Referral,3
Mar-17,Cavan Monaghan Hospital,402,Orthopaedics,General Referral,54
Mar-17,Cavan Monaghan Hospital,402,Paediatrics,General Referral,21
Mar-17,Cavan Monaghan Hospital,402,Surgical,General Referral,139
Mar-17,Connolly Hospital,108,Cardiology,General Referral,25
Mar-17,Connolly Hospital,108,Endocrinology,General Referral,8
Mar-17,Connolly Hospital,108,Gastroenterology,General Referral,13
Mar-17,Connolly Hospital,108,General Surgery,General Referral,9
Mar-17,Connolly Hospital,108,Haematology,General Referral,4
Mar-17,Connolly Hospital,108,Medicine for the Elderly,General Referral,6
Mar-17,Connolly Hospital,108,Orthopaedic,General Referral,18
Mar-17,Connolly Hospital,108,Respiratory,General Referral,2
Mar-17,Connolly Hospital,108,Rheumatology,General Referral,16
Mar-17,Connolly Hospital,108,Urology,General Referral,2
Mar-17,County Clinic Longford,9103,Surgical,General Referral,1
Mar-17,Letterkenny University Hospital,500,Antenatal,General Referral,31
Mar-17,Letterkenny University Hospital,500,Cardiology,General Referral,27
Mar-17,Letterkenny University Hospital,500,Colorectal,General Referral,13
Mar-17,Letterkenny University Hospital,500,Colposcopy,General Referral,4
Mar-17,Letterkenny University Hospital,500,Day Services,General Referral,43
Mar-17,Letterkenny University Hospital,500,Dermatology,General Referral,39
Mar-17,Letterkenny University Hospital,500,Ear Nose and Throat,General Referral,55
Mar-17,Letterkenny University Hospital,500,Endocrinology,General Referral,5
