Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,Referraltype,TotalReferrals
Jan-20,Beacon Hospital,9061,Paediatric Endocrinology,General Referral,13
Jan-20,Beacon Hospital,9061,Paediatric ENT,General Referral,22
Jan-20,Beacon Hospital,9061,Paediatric Orthopaedic Surgery,General Referral,12
Jan-20,Beacon Hospital,9061,Paediatric Respiratory Medicine,General Referral,8
Jan-20,Beacon Hospital,9061,Paediatric Urology,General Referral,23
Jan-20,Beacon Hospital,9061,Paediatrics,General Referral,64
Jan-20,Beacon Hospital,9061,Radiology,General Referral,122
Jan-20,Beacon Hospital,9061,Respiratory Medicine,General Referral,18
Jan-20,Beaumont Hospital,923,Anaesthetics,General Referral,2
Jan-20,Beaumont Hospital,923,Beaumont Breast Clinic,Breast Clinic Orig Referral,507
Jan-20,Beaumont Hospital,923,Beaumont Lung Clinic,Lung Cancer Referral,16
Jan-20,Beaumont Hospital,923,Beaumont Prostate Clinic,Prostate Cancer Referral,39
Jan-20,Beaumont Hospital,923,Cardiology,General Referral,205
Jan-20,Beaumont Hospital,923,Clinical Immunology,General Referral,27
Jan-20,Beaumont Hospital,923,Dermatology,General Referral,200
Jan-20,Beaumont Hospital,923,Endocrinology,General Referral,87
Jan-20,Beaumont Hospital,923,Endoscopy Beaumont Hospital,Endoscopy Referral,203
Jan-20,Beaumont Hospital,923,Gastro-Enterology,General Referral,169
Jan-20,Beaumont Hospital,923,General Surgery,General Referral,196
Jan-20,Beaumont Hospital,923,Geriatric Medicine,General Referral,81
Jan-20,Beaumont Hospital,923,Gynaecology,General Referral,87
Jan-20,Beaumont Hospital,923,Haematology,General Referral,41
Jan-20,Beaumont Hospital,923,Infectious Diseases,General Referral,8
Jan-20,Beaumont Hospital,923,Maxillo-Facial,General Referral,5
Jan-20,Beaumont Hospital,923,Nephrology,General Referral,38
Jan-20,Beaumont Hospital,923,Neurology,General Referral,122
Jan-20,Beaumont Hospital,923,Neurosurgery,General Referral,141
Jan-20,Beaumont Hospital,923,Oncology,General Referral,9
Jan-20,Beaumont Hospital,923,Ophthalmology,Ophthalmology Referral,12
Jan-20,Beaumont Hospital,923,Orthopaedics,General Referral,171
Jan-20,Beaumont Hospital,923,Otolaryngology (ENT),General Referral,222
Jan-20,Beaumont Hospital,923,Pain Relief,General Referral,48
Jan-20,Beaumont Hospital,923,Plastic Surgery,General Referral,134
Jan-20,Beaumont Hospital,923,Radiology,General Referral,846
Jan-20,Beaumont Hospital,923,Respiratory Medicine,General Referral,90
Jan-20,Beaumont Hospital,923,Rheumatology,General Referral,71
Jan-20,Beaumont Hospital,923,Stroke Medicine,General Referral,2
Jan-20,Beaumont Hospital,923,Urology,General Referral,157
Jan-20,Beaumont Hospital,923,Vascular Surgery,General Referral,101
Jan-20,Beaumont Private Hospital,9075,Breast,Breast Clinic Orig Referral,4
Jan-20,Beaumont Private Hospital,9075,Dermatology,General Referral,13
Jan-20,Beaumont Private Hospital,9075,Endocrinology,General Referral,3
Jan-20,Beaumont Private Hospital,9075,ENT Surgery,General Referral,12
Jan-20,Beaumont Private Hospital,9075,General Surgery,General Referral,9
Jan-20,Beaumont Private Hospital,9075,Gynaecology,General Referral,1
Jan-20,Beaumont Private Hospital,9075,Haematology,General Referral,1
Jan-20,Beaumont Private Hospital,9075,Nephrology,General Referral,2
Jan-20,Beaumont Private Hospital,9075,Pain Medicine,General Referral,2
Jan-20,Beaumont Private Hospital,9075,Radiology,General Referral,109
Jan-20,Beaumont Private Hospital,9075,Urology,General Referral,7
Jan-20,Beaumont Private Hospital,9075,Vascular Surgery,General Referral,1
Jan-20,Blackrock Clinic,9136,Andrology Consultant,General Referral,1
Jan-20,Blackrock Clinic,9136,Audiology Diagnostics,General Referral,3
Jan-20,Blackrock Clinic,9136,Bone Health Service,General Referral,4
Jan-20,Blackrock Clinic,9136,Cardiology Consultant,General Referral,84
Jan-20,Blackrock Clinic,9136,Cardiology Diagnostics,General Referral,32
Jan-20,Blackrock Clinic,9136,Cardiothoracic Surgery Consultant,General Referral,1
Jan-20,Blackrock Clinic,9136,Colorectal Surgery Consultant,General Referral,12
Jan-20,Blackrock Clinic,9136,Dermatology Consultant,General Referral,84
Jan-20,Blackrock Clinic,9136,Direct Access Endoscopy,Endoscopy Referral,52
Jan-20,Blackrock Clinic,9136,Direct Access Hysteroscopy,General Referral,4
Jan-20,Blackrock Clinic,9136,Endocrinology Consultant,General Referral,5
Jan-20,Blackrock Clinic,9136,ENT Consultant,General Referral,45
Jan-20,Blackrock Clinic,9136,Gastroenterology Consultant,General Referral,41
Jan-20,Blackrock Clinic,9136,General Medicine Consultant,General Referral,1
Jan-20,Blackrock Clinic,9136,General Surgery Consultant,General Referral,13
Jan-20,Blackrock Clinic,9136,Genetics Consultant,General Referral,3
Jan-20,Blackrock Clinic,9136,Gynaecology Consultant,General Referral,36
Jan-20,Blackrock Clinic,9136,Immunology Consultant,General Referral,8
Jan-20,Blackrock Clinic,9136,Infectious Diseases Consultant,General Referral,1
Jan-20,Blackrock Clinic,9136,Maxillofacial Consultant,General Referral,1
Jan-20,Blackrock Clinic,9136,Neurology Consultant,General Referral,6
Jan-20,Blackrock Clinic,9136,Neurophysiology Diagnostic,General Referral,7
Jan-20,Blackrock Clinic,9136,Neurosurgery Consultant,General Referral,12
Jan-20,Blackrock Clinic,9136,Nuclear Medicine Diagnostic,General Referral,4
Jan-20,Blackrock Clinic,9136,Ophthalmic Medicine Consultant,General Referral,6
Jan-20,Blackrock Clinic,9136,Ophthalmic Surgery Consultant,General Referral,22
Jan-20,Blackrock Clinic,9136,Orthopaedic Surgery Consultant,General Referral,56
Jan-20,Blackrock Clinic,9136,Paediatrics Consultant,General Referral,9
Jan-20,Blackrock Clinic,9136,Pain Medicine Consultant,General Referral,10
Jan-20,Blackrock Clinic,9136,Physiotherapy General,General Referral,2
Jan-20,Blackrock Clinic,9136,Plastic Surgery Consultant,General Referral,62
Jan-20,Blackrock Clinic,9136,Psychiatry/Psychology Consultant,General Referral,7
Jan-20,Blackrock Clinic,9136,Radiology Diagnostic,General Referral,104
Jan-20,Blackrock Clinic,9136,Renal Physician Consultant,General Referral,1
Jan-20,Blackrock Clinic,9136,Respiratory Consultant,General Referral,22
Jan-20,Blackrock Clinic,9136,Respiratory Diagnostic,General Referral,2
Jan-20,Blackrock Clinic,9136,Rheumatology Consultant,General Referral,24
Jan-20,Blackrock Clinic,9136,Urology Consultant,General Referral,37
Jan-20,Blackrock Clinic,9136,Vascular Consultant,General Referral,11
Jan-20,Blackrock Clinic,9136,Vascular Diagnostic,General Referral,3
Jan-20,Bon Secours Cork,9073,Acute Admissions (Call First),General Referral,240
Jan-20,Bon Secours Cork,9073,Bariatric Surgery,General Referral,2
Jan-20,Bon Secours Cork,9073,Breast Care Specialist Unit,Breast Clinic Orig Referral,96
Jan-20,Bon Secours Cork,9073,Cardiology,General Referral,104
Jan-20,Bon Secours Cork,9073,Colorectal Surgery,General Referral,35
Jan-20,Bon Secours Cork,9073,Dermatology,General Referral,69
Jan-20,Bon Secours Cork,9073,Diabetes,General Referral,2
Jan-20,Bon Secours Cork,9073,Dietetics,General Referral,3
Jan-20,Bon Secours Cork,9073,Endocrinology,General Referral,44
Jan-20,Bon Secours Cork,9073,Endoscopy,Endoscopy Referral,21
Jan-20,Bon Secours Cork,9073,ENT,General Referral,170
Jan-20,Bon Secours Cork,9073,Gastroenterology,General Referral,76
Jan-20,Bon Secours Cork,9073,General Surgery,General Referral,104
Jan-20,Bon Secours Cork,9073,Gynaecology,General Referral,95
Jan-20,Bon Secours Cork,9073,Haematology,General Referral,15
Jan-20,Bon Secours Cork,9073,Neurology,General Referral,52
Jan-20,Bon Secours Cork,9073,Neurophysiology Consultation,General Referral,3
Jan-20,Bon Secours Cork,9073,Neurophysiology Diagnostics (EMG),General Referral,13
Jan-20,Bon Secours Cork,9073,Oncology,General Referral,3
Jan-20,Bon Secours Cork,9073,Ophthalmology,Ophthalmology Referral,17
Jan-20,Bon Secours Cork,9073,Orthopaedics,General Referral,96
Jan-20,Bon Secours Cork,9073,Paediatrics,General Referral,69
Jan-20,Bon Secours Cork,9073,Pain Medicine,General Referral,11
Jan-20,Bon Secours Cork,9073,Physiotherapy,General Referral,3
Jan-20,Bon Secours Cork,9073,Plastic Surgery,General Referral,73
Jan-20,Bon Secours Cork,9073,Radiology,General Referral,547
Jan-20,Bon Secours Cork,9073,Radiotherapy,General Referral,11
Jan-20,Bon Secours Cork,9073,Rapid Access Prostate Clinic,Prostate Cancer Referral,3
Jan-20,Bon Secours Cork,9073,Respiratory Consultation,General Referral,56
Jan-20,Bon Secours Cork,9073,Rheumatology,General Referral,12
Jan-20,Bon Secours Cork,9073,Sleep Studies,General Referral,10
Jan-20,Bon Secours Cork,9073,Sports Injury Clinic,General Referral,2
Jan-20,Bon Secours Cork,9073,Urology,General Referral,45
Jan-20,Bon Secours Cork,9073,Vascular Surgery,General Referral,9
Jan-20,Bon Secours Galway,9076,Bone Disease,General Referral,21
Jan-20,Bon Secours Galway,9076,Cardiology (Outpatients),General Referral,71
Jan-20,Bon Secours Galway,9076,Cardiology (Rapid Access Cardiac Clinic),General Referral,26
Jan-20,Bon Secours Galway,9076,Dermatology,General Referral,46
Jan-20,Bon Secours Galway,9076,Endocrinology,General Referral,11
Jan-20,Bon Secours Galway,9076,Endoscopy,Endoscopy Referral,44
Jan-20,Bon Secours Galway,9076,ENT,General Referral,99
Jan-20,Bon Secours Galway,9076,General Medicine,General Referral,62
Jan-20,Bon Secours Galway,9076,General Surgery,General Referral,149
Jan-20,Bon Secours Galway,9076,Gynaecology,General Referral,18
Jan-20,Bon Secours Galway,9076,MAU (Please call first),General Referral,27
Jan-20,Bon Secours Galway,9076,Neurology,General Referral,44
Jan-20,Bon Secours Galway,9076,Ophthalmology,Ophthalmology Referral,10
Jan-20,Bon Secours Galway,9076,Oral and Maxillo-Facial,General Referral,4
Jan-20,Bon Secours Galway,9076,Orthopaedics,General Referral,174
Jan-20,Bon Secours Galway,9076,Pain Management,General Referral,5
Jan-20,Bon Secours Galway,9076,Physiotherapy,General Referral,7
Jan-20,Bon Secours Galway,9076,Plastic Surgery,General Referral,119
Jan-20,Bon Secours Galway,9076,Radiology,General Referral,523
Jan-20,Bon Secours Galway,9076,Sleep Studies,General Referral,11
Jan-20,Bon Secours Galway,9076,Urology,General Referral,58
Jan-20,Bon Secours Galway,9076,Vascular Surgery,General Referral,11
Jan-20,Bon Secours Health System at Evergreens,9077,Cardiology,General Referral,1
Jan-20,Bon Secours Hospital Glasnevin,9071,Cardiology,General Referral,67
Jan-20,Bon Secours Hospital Glasnevin,9071,Cardiology Diagnostics,General Referral,28
Jan-20,Bon Secours Hospital Glasnevin,9071,Dermatology,General Referral,185
Jan-20,Bon Secours Hospital Glasnevin,9071,Diagnostic Imaging,General Referral,158
Jan-20,Bon Secours Hospital Glasnevin,9071,Dietetics,General Referral,1
Jan-20,Bon Secours Hospital Glasnevin,9071,Direct Access Endoscopy,Endoscopy Referral,197
Jan-20,Bon Secours Hospital Glasnevin,9071,Endocrinology,General Referral,8
Jan-20,Bon Secours Hospital Glasnevin,9071,Gastroenterology,General Referral,143
Jan-20,Bon Secours Hospital Glasnevin,9071,General Medicine,General Referral,13
Jan-20,Bon Secours Hospital Glasnevin,9071,General Surgery,General Referral,71
Jan-20,Bon Secours Hospital Glasnevin,9071,Gynaecology,General Referral,35
Jan-20,Bon Secours Hospital Glasnevin,9071,MAU,General Referral,110
Jan-20,Bon Secours Hospital Glasnevin,9071,Ophthalmology,Ophthalmology Referral,10
Jan-20,Bon Secours Hospital Glasnevin,9071,Orthopaedics,General Referral,31
Jan-20,Bon Secours Hospital Glasnevin,9071,Otolaryngology (ENT),General Referral,92
Jan-20,Bon Secours Hospital Glasnevin,9071,Pain Relief,General Referral,6
Jan-20,Bon Secours Hospital Glasnevin,9071,Plastic Surgery,General Referral,68
Jan-20,Bon Secours Hospital Glasnevin,9071,Respiratory Diagnostics,General Referral,15
Jan-20,Bon Secours Hospital Glasnevin,9071,Respiratory Medicine,General Referral,51
Jan-20,Bon Secours Hospital Glasnevin,9071,Rheumatology,General Referral,22
Jan-20,Bon Secours Hospital Glasnevin,9071,Urology,General Referral,96
Jan-20,Bon Secours Hospital Glasnevin,9071,Vascular Surgery,General Referral,27
Jan-20,Bon Secours Limerick at Barringtons,9058,Cardiology,General Referral,52
Jan-20,Bon Secours Limerick at Barringtons,9058,Dermatology,General Referral,36
Jan-20,Bon Secours Limerick at Barringtons,9058,Dietetics,General Referral,3
Jan-20,Bon Secours Limerick at Barringtons,9058,Endocrinology,General Referral,8
Jan-20,Bon Secours Limerick at Barringtons,9058,Endoscopy,Endoscopy Referral,32
Jan-20,Bon Secours Limerick at Barringtons,9058,ENT,General Referral,62
Jan-20,Bon Secours Limerick at Barringtons,9058,Gastroenterology,General Referral,38
Jan-20,Bon Secours Limerick at Barringtons,9058,General Surgery,General Referral,85
Jan-20,Bon Secours Limerick at Barringtons,9058,Gynaecology,General Referral,16
Jan-20,Bon Secours Limerick at Barringtons,9058,Maxillofacial,General Referral,17
Jan-20,Bon Secours Limerick at Barringtons,9058,Musculoskeletal Interventional Radiology,General Referral,9
Jan-20,Bon Secours Limerick at Barringtons,9058,Neurology,General Referral,15
Jan-20,Bon Secours Limerick at Barringtons,9058,Obstetrics,General Referral,3
Jan-20,Bon Secours Limerick at Barringtons,9058,Ophthalmology,Ophthalmology Referral,10
Jan-20,Bon Secours Limerick at Barringtons,9058,Oral Surgery,General Referral,1
Jan-20,Bon Secours Limerick at Barringtons,9058,Orthopaedics,General Referral,40
Jan-20,Bon Secours Limerick at Barringtons,9058,Paediatrics,General Referral,10
Jan-20,Bon Secours Limerick at Barringtons,9058,Pain Medicine,General Referral,11
Jan-20,Bon Secours Limerick at Barringtons,9058,Plastic Surgery,General Referral,15
Jan-20,Bon Secours Limerick at Barringtons,9058,Respiratory Medicine,General Referral,5
Jan-20,Bon Secours Limerick at Barringtons,9058,Rheumatology,General Referral,14
Jan-20,Bon Secours Limerick at Barringtons,9058,Urology,General Referral,34
Jan-20,Bon Secours Limerick at Barringtons,9058,Vascular,General Referral,11
Jan-20,Bon Secours Tralee,9074,Acute Admissions (Please call first),General Referral,58
Jan-20,Bon Secours Tralee,9074,Cardiology,General Referral,86
Jan-20,Bon Secours Tralee,9074,Cardiology Diagnostics,General Referral,34
Jan-20,Bon Secours Tralee,9074,Dermatology,General Referral,64
Jan-20,Bon Secours Tralee,9074,Dietetics,General Referral,3
Jan-20,Bon Secours Tralee,9074,Endocrinology,General Referral,10
Jan-20,Bon Secours Tralee,9074,Endoscopy,Endoscopy Referral,16
Jan-20,Bon Secours Tralee,9074,Gastroenterology,General Referral,116
Jan-20,Bon Secours Tralee,9074,General Medicine,General Referral,7
Jan-20,Bon Secours Tralee,9074,General Surgery,General Referral,106
Jan-20,Bon Secours Tralee,9074,Gynaecology,General Referral,31
Jan-20,Bon Secours Tralee,9074,Medical Assessment Unit,General Referral,49
Jan-20,Bon Secours Tralee,9074,Neurology,General Referral,44
Jan-20,Bon Secours Tralee,9074,Ophthalmology,Ophthalmology Referral,8
Jan-20,Bon Secours Tralee,9074,Orthopaedics,General Referral,96
Jan-20,Bon Secours Tralee,9074,Otolaryngology (ENT),General Referral,90
Jan-20,Bon Secours Tralee,9074,Paediatrics/PAU,General Referral,19
Jan-20,Bon Secours Tralee,9074,Pain Relief,General Referral,25
Jan-20,Bon Secours Tralee,9074,Physiotherapy,General Referral,3
Jan-20,Bon Secours Tralee,9074,Plastic Surgery,General Referral,46
Jan-20,Bon Secours Tralee,9074,Radiology,General Referral,462
Jan-20,Bon Secours Tralee,9074,Rapid Access Chest Pain,General Referral,2
Jan-20,Bon Secours Tralee,9074,RAPID Orthopaedic Service,General Referral,13
Jan-20,Bon Secours Tralee,9074,Respiratory Diagnostics,General Referral,8
Jan-20,Bon Secours Tralee,9074,Respiratory Medicine,General Referral,31
Jan-20,Bon Secours Tralee,9074,Rheumatology,General Referral,60
Jan-20,Bon Secours Tralee,9074,Sleep Study,General Referral,2
Jan-20,Bon Secours Tralee,9074,Urology,General Referral,79
Jan-20,Bon Secours Tralee,9074,Vascular Surgery,General Referral,19
Jan-20,Cavan Monaghan Hospital,402,Ante-Natal,General Referral,53
Jan-20,Cavan Monaghan Hospital,402,Dermatology,General Referral,40
Jan-20,Cavan Monaghan Hospital,402,General Medicine,General Referral,119
Jan-20,Cavan Monaghan Hospital,402,General Surgery,General Referral,258
Jan-20,Cavan Monaghan Hospital,402,Gynaecology,General Referral,61
Jan-20,Cavan Monaghan Hospital,402,Haematology,General Referral,6
Jan-20,Cavan Monaghan Hospital,402,Neurology,General Referral,8
Jan-20,Cavan Monaghan Hospital,402,Orthopaedics,General Referral,76
Jan-20,Cavan Monaghan Hospital,402,Otolaryngology (ENT),General Referral,59
Jan-20,Cavan Monaghan Hospital,402,Paediatrics,General Referral,59
Jan-20,Charter Medical,9120,Cross Border Directive,General Referral,6
Jan-20,Charter Medical,9120,Medicine for the Elderly,General Referral,50
Jan-20,Charter Medical Private Hospital Mullingar,9130,Dental Oral Maxillofacial,General Referral,1
Jan-20,Charter Medical Private Hospital Mullingar,9130,Dermatology,General Referral,11
Jan-20,Charter Medical Private Hospital Mullingar,9130,Endoscopy,Endoscopy Referral,13
Jan-20,Charter Medical Private Hospital Mullingar,9130,ENT Adults,General Referral,22
Jan-20,Charter Medical Private Hospital Mullingar,9130,ENT Paediatric,General Referral,11
Jan-20,Charter Medical Private Hospital Mullingar,9130,General Surgery,General Referral,48
Jan-20,Charter Medical Private Hospital Mullingar,9130,Gynaecology,General Referral,5
Jan-20,Charter Medical Private Hospital Mullingar,9130,Medical Gastroenterology,General Referral,5
Jan-20,Charter Medical Private Hospital Mullingar,9130,Ophthalmology,Ophthalmology Referral,10
Jan-20,Charter Medical Private Hospital Mullingar,9130,Orthopaedic,General Referral,8
Jan-20,Charter Medical Private Hospital Mullingar,9130,Pain Management,General Referral,1
Jan-20,Charter Medical Private Hospital Mullingar,9130,Respiratory,General Referral,1
Jan-20,Charter Medical Private Hospital Mullingar,9130,Rheumatology,General Referral,2
Jan-20,Charter Medical Private Hospital Mullingar,9130,Sleep Studies,General Referral,1
Jan-20,Charter Medical Private Hospital Mullingar,9130,Urology,General Referral,12
Jan-20,Connolly Hospital,108,Cardiology,General Referral,92
Jan-20,Connolly Hospital,108,Dermatology,General Referral,84
Jan-20,Connolly Hospital,108,Endocrinology,General Referral,49
Jan-20,Connolly Hospital,108,Endoscopy,Endoscopy Referral,113
Jan-20,Connolly Hospital,108,Gastro-Enterology,General Referral,107
Jan-20,Connolly Hospital,108,General Surgery,General Referral,123
Jan-20,Connolly Hospital,108,Geriatric Medicine,General Referral,38
Jan-20,Connolly Hospital,108,Gynaecology,General Referral,29
Jan-20,Connolly Hospital,108,Haematology,General Referral,30
Jan-20,Connolly Hospital,108,Nephrology,General Referral,7
Jan-20,Connolly Hospital,108,Ophthalmology,Ophthalmology Referral,4
Jan-20,Connolly Hospital,108,Orthopaedics,General Referral,125
Jan-20,Connolly Hospital,108,Otolaryngology (ENT),General Referral,56
Jan-20,Connolly Hospital,108,Plastic Surgery,General Referral,42
Jan-20,Connolly Hospital,108,Respiratory Medicine,General Referral,73
Jan-20,Connolly Hospital,108,Rheumatology,General Referral,48
Jan-20,Connolly Hospital,108,Urology,General Referral,66
Jan-20,Coombe Women & Infants University Hospital,930,Gynaecology,General Referral,187
Jan-20,Cork University Dental School and Hospital,966,Oral and Maxillofacial Surgery,General Referral,1
Jan-20,Cork University Dental School and Hospital,966,Oral Medicine,General Referral,3
Jan-20,Cork University Dental School and Hospital,966,Paediatric Dentistry,General Referral,1
Jan-20,Cork University Hospital,724,Cardiology,General Referral,105
Jan-20,Cork University Hospital,724,Cardio-Thoracic Surgery,General Referral,4
Jan-20,Cork University Hospital,724,Community Dietetics – North Lee,General Referral,6
Jan-20,Cork University Hospital,724,Community Dietetics – South Lee,General Referral,41
Jan-20,Cork University Hospital,724,Community Dietetics – West Cork,General Referral,1
Jan-20,Cork University Hospital,724,CUH Referral Centre,Breast Clinic Orig Referral,504
Jan-20,Cork University Hospital,724,CUH Referral Centre,Lung Cancer Referral,31
Jan-20,Cork University Hospital,724,CUH Referral Centre,Prostate Cancer Referral,35
Jan-20,Cork University Hospital,724,Diabetes Mellitus,General Referral,8
Jan-20,Cork University Hospital,724,Endocrinology,General Referral,28
Jan-20,Cork University Hospital,724,Gastro-Enterology,General Referral,63
Jan-20,Cork University Hospital,724,General Surgery,General Referral,73
Jan-20,Cork University Hospital,724,Geriatric Medicine,General Referral,33
Jan-20,Cork University Hospital,724,HBTT South Lee,Mental Health Referral,14
Jan-20,Cork University Hospital,724,Maxillo-Facial,General Referral,3
Jan-20,Cork University Hospital,724,Nephrology,General Referral,21
Jan-20,Cork University Hospital,724,Neurology,General Referral,93
Jan-20,Cork University Hospital,724,Neurosurgery,General Referral,100
Jan-20,Cork University Hospital,724,Ophthalmology,Ophthalmology Referral,70
Jan-20,Cork University Hospital,724,Paediatric Endocrinology,General Referral,9
Jan-20,Cork University Hospital,724,Paediatric Medicine,General Referral,84
Jan-20,Cork University Hospital,724,Paediatric Neurology,General Referral,24
Jan-20,Cork University Hospital,724,Paediatric Respiratory Medicine,General Referral,10
Jan-20,Cork University Hospital,724,Plastic Surgery,General Referral,70
Jan-20,Cork University Hospital,724,Respiratory Medicine,General Referral,46
Jan-20,Cork University Hospital,724,Rheumatology,General Referral,48
Jan-20,Cork University Hospital,724,Urology,General Referral,76
Jan-20,Cork University Hospital,724,Vascular Surgery,General Referral,39
Jan-20,Cork University Maternity Hospital,725,Gynaecology,General Referral,196
Jan-20,County Clinic Longford,9103,General Surgery,General Referral,27
Jan-20,County Clinic Longford,9103,Gynaecology,General Referral,20
Jan-20,County Clinic Longford,9103,Obstetrics,General Referral,9
Jan-20,County Clinic Longford,9103,Ophthalmology,Ophthalmology Referral,1
Jan-20,County Clinic Longford,9103,Paediatrics,General Referral,10
Jan-20,Direct to Consultant (Medserv),9172,Rheumatology,General Referral,1
Jan-20,Eagle Lodge Cardiology,9127,Eagle Lodge Cardiology Kilkenny,General Referral,1
Jan-20,Eagle Lodge Cardiology,9127,Eagle Lodge Cardiology Limerick,General Referral,21
Jan-20,East Cork Home Based Treatment Team,9180,East Cork Home Based Treatment Team,Mental Health Referral,1
Jan-20,Galway Clinic,9167,Breast Surgery,General Referral,33
Jan-20,Galway Clinic,9167,Cardiology,General Referral,119
Jan-20,Galway Clinic,9167,Colorectal Surgeon,General Referral,17
Jan-20,Galway Clinic,9167,CT,General Referral,33
Jan-20,Galway Clinic,9167,Dermatology,General Referral,71
Jan-20,Galway Clinic,9167,Endocrinology,General Referral,22
Jan-20,Galway Clinic,9167,ENT Head and Neck Surgery,General Referral,56
Jan-20,Galway Clinic,9167,Gastroenterology,General Referral,45
